Dataset,Package,File,Number of alerts
dataset3,ruby3.2-serverengine-2.3.2-r4,/tmp/datasets/dataset3/ruby/ruby3.2-serverengine-2.3.2-r4.apk/ruby3.2-serverengine-2.3.2-r4/usr/lib/ruby/gems/3.2.0/gems/serverengine-2.3.2/lib/serverengine/socket_manager.rb,4
dataset3,ruby3.2-serverengine-2.3.2-r4,/tmp/datasets/dataset3/ruby/ruby3.2-serverengine-2.3.2-r4.apk/ruby3.2-serverengine-2.3.2-r4/usr/lib/ruby/gems/3.2.0/gems/serverengine-2.3.2/lib/serverengine/process_manager.rb,4
dataset3,ruby3.2-serverengine-2.3.2-r4,/tmp/datasets/dataset3/ruby/ruby3.2-serverengine-2.3.2-r4.apk/ruby3.2-serverengine-2.3.2-r4/usr/lib/ruby/gems/3.2.0/gems/serverengine-2.3.2/lib/serverengine/command_sender.rb,1
dataset3,ruby3.2-serverengine-2.3.2-r4,/tmp/datasets/dataset3/ruby/ruby3.2-serverengine-2.3.2-r4.apk/ruby3.2-serverengine-2.3.2-r4/usr/lib/ruby/gems/3.2.0/gems/serverengine-2.3.2/examples/server.rb,1
dataset3,ruby3.2-strptime-0.2.5-r5,/tmp/datasets/dataset3/ruby/ruby3.2-strptime-0.2.5-r5.apk/ruby3.2-strptime-0.2.5-r5/usr/lib/ruby/gems/3.2.0/gems/strptime-0.2.5/ext/strptime/ruby_time.c,10
dataset3,ruby3.2-strptime-0.2.5-r5,/tmp/datasets/dataset3/ruby/ruby3.2-strptime-0.2.5-r5.apk/ruby3.2-strptime-0.2.5-r5/usr/lib/ruby/gems/3.2.0/gems/strptime-0.2.5/ext/strptime/strptime.c,3
dataset3,ruby3.2-strptime-0.2.5-r5,/tmp/datasets/dataset3/ruby/ruby3.2-strptime-0.2.5-r5.apk/ruby3.2-strptime-0.2.5-r5/usr/lib/ruby/gems/3.2.0/gems/strptime-0.2.5/lib/strptime.rb,2
dataset3,ruby3.2-strptime-0.2.5-r5,/tmp/datasets/dataset3/ruby/ruby3.2-strptime-0.2.5-r5.apk/ruby3.2-strptime-0.2.5-r5/usr/lib/ruby/gems/3.2.0/gems/strptime-0.2.5/ext/strptime/strftime.c,2
dataset3,ruby3.2-treetop-1.6.12-r0,/tmp/datasets/dataset3/ruby/ruby3.2-treetop-1.6.12-r0.apk/ruby3.2-treetop-1.6.12-r0/usr/lib/ruby/gems/3.2.0/gems/treetop-1.6.12/lib/treetop/compiler/metagrammar.rb,15
dataset3,ruby3.2-treetop-1.6.12-r0,/tmp/datasets/dataset3/ruby/ruby3.2-treetop-1.6.12-r0.apk/ruby3.2-treetop-1.6.12-r0/usr/lib/ruby/gems/3.2.0/gems/treetop-1.6.12/lib/treetop/compiler/grammar_compiler.rb,3
dataset3,ruby3.2-treetop-1.6.12-r0,/tmp/datasets/dataset3/ruby/ruby3.2-treetop-1.6.12-r0.apk/ruby3.2-treetop-1.6.12-r0/usr/lib/ruby/gems/3.2.0/gems/treetop-1.6.12/lib/treetop.rb,3
dataset3,ruby3.2-treetop-1.6.12-r0,/tmp/datasets/dataset3/ruby/ruby3.2-treetop-1.6.12-r0.apk/ruby3.2-treetop-1.6.12-r0/usr/lib/ruby/gems/3.2.0/gems/treetop-1.6.12/examples/lambda_calculus/lambda_calculus.rb,3
dataset3,ruby3.2-treetop-1.6.12-r0,/tmp/datasets/dataset3/ruby/ruby3.2-treetop-1.6.12-r0.apk/ruby3.2-treetop-1.6.12-r0/usr/lib/ruby/gems/3.2.0/gems/treetop-1.6.12/lib/treetop/compiler/ruby_builder.rb,2
dataset3,ruby3.2-treetop-1.6.12-r0,/tmp/datasets/dataset3/ruby/ruby3.2-treetop-1.6.12-r0.apk/ruby3.2-treetop-1.6.12-r0/usr/lib/ruby/gems/3.2.0/gems/treetop-1.6.12/lib/treetop/runtime/interval_skip_list/node.rb,1
dataset3,ruby3.2-treetop-1.6.12-r0,/tmp/datasets/dataset3/ruby/ruby3.2-treetop-1.6.12-r0.apk/ruby3.2-treetop-1.6.12-r0/usr/lib/ruby/gems/3.2.0/gems/treetop-1.6.12/examples/lambda_calculus/lambda_calculus_test.rb,1
dataset3,ruby3.2-treetop-1.6.12-r0,/tmp/datasets/dataset3/ruby/ruby3.2-treetop-1.6.12-r0.apk/ruby3.2-treetop-1.6.12-r0/usr/lib/ruby/gems/3.2.0/gems/treetop-1.6.12/lib/treetop/runtime/compiled_parser.rb,1
dataset3,ruby3.2-treetop-1.6.12-r0,/tmp/datasets/dataset3/ruby/ruby3.2-treetop-1.6.12-r0.apk/ruby3.2-treetop-1.6.12-r0/usr/lib/ruby/gems/3.2.0/gems/treetop-1.6.12/examples/indented_blocks/indented_blocks_test.rb,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/linter/linter.js,80
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/lines-around-comment.js,80
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/languages/js/source-code/source-code.js,76
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/utils/ast-utils.js,46
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/performance/jshint.js,43
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/languages/js/source-code/token-store.js,40
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/bench/large.js,36
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/linter/linter.js,35
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/eslint/eslint.js,33
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rule-tester/rule-tester.js,27
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/linter/source-code-fixer.js,25
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/.eleventy.js,23
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/eslint/legacy-eslint.js,19
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/config/flat-config-array.js,19
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/indent.js,17
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/languages/js/source-code/source-code.js,15
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/eslint/eslint.js,15
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/cli-engine/cli-engine.js,12
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/indent.js,12
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/linter/timing.js,12
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/eslint/legacy-eslint.js,10
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/Makefile.js,10
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rule-tester/rule-tester.js,10
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/id-blacklist.js,9
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/require-atomic-updates.js,9
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-import-assign.js,9
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/cli.js,9
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-await-in-loop.js,8
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-unmodified-loop-condition.js,8
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/id-denylist.js,8
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/packages/js/src/tracker.js,8
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/linter/report-translator.js,8
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/cli-engine/file-enumerator.js,7
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/linter/code-path-analysis/code-path-analyzer.js,7
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/indent-legacy.js,7
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/linter/code-path-analysis/code-path-analyzer.js,7
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-unreachable-loop.js,6
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-extra-parens.js,6
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-restricted-imports.js,6
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-cond-assign.js,6
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tools/commit-readme.sh,6
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/arrow-body-style.js,6
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/prefer-const.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-restricted-properties.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-unused-vars.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-extra-boolean-cast.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/cli-engine/cli-engine.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-shadow.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-useless-return.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/bin/eslint.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/nonblock-statement-body-position.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-control-regex.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-redeclare.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/eslint/eslint-helpers.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/key-spacing.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/linter/timing.js,5
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-use-before-define.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/keyword-spacing.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-setter-return.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-shadow.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/vars-on-top.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-console.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/shared/runtime-info.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/config/flat-config-schema.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/tools/prism-eslint-hook.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/linter/rules.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/constructor-super.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/utils/fix-tracker.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/array-callback-return.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/quotes.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/linter/node-event-generator.js,4
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-return-await.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/camelcase.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-param-reassign.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/accessor-pairs.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-misleading-character-class.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/eol-last.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-extend-native.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/linter/apply-disable-directives.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/padding-line-between-statements.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/id-match.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/shared/traverser.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/config/rule-validator.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/config/flat-config-array.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/for-direction.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-process-env.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/linter/code-path-analysis/code-path.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/api.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-duplicate-imports.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-eval.js,3
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/utils/ast-utils.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-sequences.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-loss-of-precision.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/cli-engine/formatters/html.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/id-length.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/lines-around-comment.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/src/assets/js/main.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-implied-eval.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/src/use/formatters/html-formatter-example.html,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/operator-linebreak.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-useless-backreference.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/prefer-object-spread.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/max-lines-per-function.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/src/_includes/layouts/base.html,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/src/_data/eslintVersions.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-mixed-operators.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-unsafe-optional-chaining.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/valid-typeof.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/array-bracket-spacing.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-trailing-spaces.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/spaced-comment.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/messages/plugin-missing.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/messages/config-file-missing.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/wdio.conf.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/cli-engine/formatters/stylish.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/semi-style.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/utils/char-source.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/lines-between-class-members.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/newline-per-chained-call.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/utils/unicode/is-surrogate-pair.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/utils/lazy-loading-rule-map.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-multiple-empty-lines.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-process-env.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/linter/rules.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tools/fetch-docs-links.js,2
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/consistent-this.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/wrap-regex.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-restricted-modules.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/function-paren-newline.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-cond-assign.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-constant-condition.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-confusing-arrow.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-obj-calls.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-dupe-keys.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-useless-assignment.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/require-unicode-regexp.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-useless-computed-key.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-this-before-super.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/cli-engine/lint-result-cache.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/space-unary-ops.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/use-isnan.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-implicit-coercion.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/src/assets/js/focus-visible.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/one-var.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-promise-executor-return.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/implicit-arrow-linebreak.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/curly.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/generator-star-spacing.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/linter/code-path-analysis/code-path-state.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/prefer-numeric-literals.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/prefer-regex-literals.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-var.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/fixtures/processors/pattern-processor.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/max-len.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-new-symbol.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-fallthrough.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/fixtures/shebang.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-useless-call.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/global-require.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/src/_includes/components/version-switcher.html,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/fixtures/parsers/non-js-parser.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/config/default-config.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/shared/stats.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/shared/runtime-info.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/shared/traverser.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/multiline-comment-style.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/yield-star-spacing.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-invalid-regexp.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/array-callback-return.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/max-statements-per-line.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-lone-blocks.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/logical-assignment-operators.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/space-before-blocks.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/global-require.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/tools/markdown-it-rule-example.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-implicit-globals.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-duplicate-imports.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-undefined.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-regex-spaces.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-new-native-nonconstructor.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/indent-legacy.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/prefer-exponentiation-operator.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/cli-engine/lint-result-cache.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-obj-calls.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/messages/failed-to-read-json.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/src/_includes/components/language-switcher.html,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/docs/src/_includes/components/nav-version-switcher.html,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/consistent-return.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/newline-before-return.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/semi.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/grouped-accessor-pairs.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-div-regex.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/max-statements.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/cli.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/linter/node-event-generator.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/messages/extend-config-missing.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/messages/no-config-found.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/messages/whitespace-found.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-unused-private-class-members.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-trailing-spaces.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-new-func.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/no-unsafe-finally.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/lib/rules/prefer-named-capture-group.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-invalid-regexp.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/rules/no-param-reassign.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/tests/lib/linter/apply-disable-directives.js,1
dataset4,eslint-main,/datasets/dataset4/js/eslint-main.zip/bin/eslint.js,1
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/scripts/settings/userSettings.js,36
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/scripts/settings/appSettings.js,15
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/webpack.dev.js,12
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/controllers/session/forgotPassword/index.js,11
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/controllers/session/login/index.js,11
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/controllers/wizard/user/index.js,9
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/apiclient.d.ts,8
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/components/guide/guide.js,8
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/plugins/chromecastPlayer/plugin.js,7
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/themes/purplehaze/theme.css,7
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/controllers/wizard/user/index.html,7
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/controllers/session/resetPassword/index.js,7
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/apps/experimental/routes/legacyRoutes/public.ts,6
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/apps/stable/routes/legacyRoutes/public.ts,6
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/webpack.common.js,6
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/controllers/session/login/index.html,6
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/controllers/dashboard/apikeys.html,6
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/controllers/dashboard/networking.html,6
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/components/guide/guide-settings.js,5
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/components/shortcuts.js,5
dataset4,jellyfin-web-master,/datasets/dataset4/js/jellyfin-web-master.zip/src/controllers/session/forgotPassword/index.html,5
